ï»¿Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
SE,SP,ASSIS,AUTO POSTO VITORIA DE ASSIS LTDA, 03.436.217/0001-37,AVENIDA GLORIA,330,,VILA GLORIA,19806-095,GASOLINA,26/08/2026,"6,99",,R$ / litro,VIBRA
SE,SP,ASSIS,AUTO POSTO VITORIA DE ASSIS LTDA, 03.436.217/0001-37,AVENIDA GLORIA,330,,VILA GLORIA,19806-095,GASOLINA ADITIVADA,26/08/2026,"7,29",,R$ / litro,VIBRA
SE,SP,ASSIS,AUTO POSTO VITORIA DE ASSIS LTDA, 03.436.217/0001-37,AVENIDA GLORIA,330,,VILA GLORIA,19806-095,ETANOL,26/08/2026,"4,09",,R$ / litro,VIBRA
SE,SP,ASSIS,CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA, 01.077.010/0003-50,AVENIDA DOM ANTONIO,1620,,VILA TENIS CLUBE,19806-173,GASOLINA,26/08/2026,"6,69",,R$ / litro,VIBRA
SE,SP,ASSIS,CASA AVENIDA COMERCIO DE COMBUSTIVEIS LTDA, 01.077.010/0003-50,AVENIDA DOM ANTONIO,1620,,VILA TENIS CLUBE,19806-173,ETANOL,26/08/2026,"3,69",,R$ / litro,VIBRA
SE,SP,ASSIS,AUTO POSTO ESTRELA DE ASSIS LTDA, 05.190.696/0001-80,RUA JOSE VIEIRA DA CUNHA E SILVA,577,,CENTRO,19800-140,GASOLINA,26/08/2026,"6,59",,R$ / litro,BRANCA
SE,SP,ASSIS,AUTO POSTO ESTRELA DE ASSIS LTDA, 05.190.696/0001-80,RUA JOSE VIEIRA DA CUNHA E SILVA,577,,CENTRO,19800-140,ETANOL,26/08/2026,"3,25",,R$ / litro,BRANCA
SE,SP,ASSIS,POSTO DE SERVICO VENEZA LTDA, 05.317.515/0001-33,RUA JOAO RAMALHO,30,,VILA ORESTES,19806-180,GASOLINA,26/08/2026,"5,84",,R$ / litro,BRANCA
SE,SP,ASSIS,POSTO DE SERVICO VENEZA LTDA, 05.317.515/0001-33,RUA JOAO RAMALHO,30,,VILA ORESTES,19806-180,ETANOL,26/08/2026,"3,25",,R$ / litro,BRANCA
SE,SP,BEBEDOURO,AUTO POSTO UNICOOP DE BEBEDOURO LTDA, 05.441.341/0001-16,AVENIDA QUITO STAMATO,22,,CENTRO,14700-440,GASOLINA,26/08/2026,"6,39",,R$ / litro,RAIZEN
SE,SP,BEBEDOURO,AUTO POSTO UNICOOP DE BEBEDOURO LTDA, 05.441.341/0001-16,AVENIDA QUITO STAMATO,22,,CENTRO,14700-440,GASOLINA ADITIVADA,26/08/2026,"6,59",,R$ / litro,RAIZEN
SE,SP,BEBEDOURO,AUTO POSTO UNICOOP DE BEBEDOURO LTDA, 05.441.341/0001-16,AVENIDA QUITO STAMATO,22,,CENTRO,14700-440,ETANOL,26/08/2026,"3,69",,R$ / litro,RAIZEN
SE,SP,BEBEDOURO,POSTO DO LAGO BEBEDOURO LTDA., 05.371.150/0001-25,AVENIDA DONINA VALADAO FURQUIM,657,,CENTRO,14702-048,GASOLINA,26/08/2026,"6,39",,R$ / litro,BRANCA
SE,SP,BEBEDOURO,POSTO DO LAGO BEBEDOURO LTDA., 05.371.150/0001-25,AVENIDA DONINA VALADAO FURQUIM,657,,CENTRO,14702-048,GASOLINA ADITIVADA,26/08/2026,"6,49",,R$ / litro,BRANCA
SE,SP,BEBEDOURO,POSTO DO LAGO BEBEDOURO LTDA., 05.371.150/0001-25,AVENIDA DONINA VALADAO FURQUIM,657,,CENTRO,14702-048,ETANOL,26/08/2026,"3,49",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,VISTA PRINCIPAL AUTO POSTO LTDA., 07.466.764/0001-16,AVENIDA - DR JOSE DE AGUIAR LEME,52,,JD DO LAGO,12914-495,GASOLINA,26/08/2026,"5,99",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,VISTA PRINCIPAL AUTO POSTO LTDA., 07.466.764/0001-16,AVENIDA - DR JOSE DE AGUIAR LEME,52,,JD DO LAGO,12914-495,ETANOL,26/08/2026,"3,69",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,AUTO POSTO BRASIL GRILL LTDA, 39.006.051/0001-66,RODOVIA FERNAO DIAS,S/N,KM 25,PENHA,12929-598,ETANOL,26/08/2026,"3,99",,R$ / litro,VIBRA
SE,SP,BRAGANCA PAULISTA,AUTO POSTO BRASIL GRILL LTDA, 39.006.051/0001-66,RODOVIA FERNAO DIAS,S/N,KM 25,PENHA,12929-598,GASOLINA,26/08/2026,"6,37",,R$ / litro,VIBRA
SE,SP,BRAGANCA PAULISTA,AUTO POSTO BRASIL GRILL LTDA, 39.006.051/0001-66,RODOVIA FERNAO DIAS,S/N,KM 25,PENHA,12929-598,GASOLINA ADITIVADA,26/08/2026,"6,67",,R$ / litro,VIBRA
SE,SP,BRAGANCA PAULISTA,AUTO POSTO SABELLA LTDA, 45.604.063/0001-95,PRACA CEL JACINTO OSORIO,5,,MATADOURO,12900-005,GASOLINA,26/08/2026,"6,59",,R$ / litro,RAIZEN
SE,SP,BRAGANCA PAULISTA,AUTO POSTO SABELLA LTDA, 45.604.063/0001-95,PRACA CEL JACINTO OSORIO,5,,MATADOURO,12900-005,GASOLINA ADITIVADA,26/08/2026,"6,89",,R$ / litro,RAIZEN
SE,SP,BRAGANCA PAULISTA,AUTO POSTO SABELLA LTDA, 45.604.063/0001-95,PRACA CEL JACINTO OSORIO,5,,MATADOURO,12900-005,ETANOL,26/08/2026,"4,39",,R$ / litro,RAIZEN
SE,SP,BRAGANCA PAULISTA,AUTO POSTO CINCO SKINAS LTDA, 04.176.035/0001-37,ALAMEDA MARAJO,22,,RESID. DAS ILHAS,12922-510,GASOLINA,26/08/2026,"6,31",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,AUTO POSTO CINCO SKINAS LTDA, 04.176.035/0001-37,ALAMEDA MARAJO,22,,RESID. DAS ILHAS,12922-510,GASOLINA ADITIVADA,26/08/2026,"6,52",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,AUTO POSTO CINCO SKINAS LTDA, 04.176.035/0001-37,ALAMEDA MARAJO,22,,RESID. DAS ILHAS,12922-510,ETANOL,26/08/2026,"3,88",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,FENIX COMERCIO DE COMBUSTIVEIS LTDA, 09.227.260/0001-79,AVENIDA CONCEICAO,2044,,VILA MARIA,13335-345,GASOLINA,26/08/2026,"6,29",,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,FENIX COMERCIO DE COMBUSTIVEIS LTDA, 09.227.260/0001-79,AVENIDA CONCEICAO,2044,,VILA MARIA,13335-345,GASOLINA ADITIVADA,26/08/2026,"6,29",,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,FENIX COMERCIO DE COMBUSTIVEIS LTDA, 09.227.260/0001-79,AVENIDA CONCEICAO,2044,,VILA MARIA,13335-345,ETANOL,26/08/2026,"3,59",,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,COMERCIAL DE COMBUSTIVEIS VISCONDE US LTDA., 07.778.461/0001-39,AVENIDA VISCONDE DE INDAIATUBA,1076,,JARDIM AMERICA,13338-010,GASOLINA,26/08/2026,"6,49",,R$ / litro,VIBRA
SE,SP,INDAIATUBA,COMERCIAL DE COMBUSTIVEIS VISCONDE US LTDA., 07.778.461/0001-39,AVENIDA VISCONDE DE INDAIATUBA,1076,,JARDIM AMERICA,13338-010,GASOLINA ADITIVADA,26/08/2026,"6,69",,R$ / litro,VIBRA
SE,SP,INDAIATUBA,COMERCIAL DE COMBUSTIVEIS VISCONDE US LTDA., 07.778.461/0001-39,AVENIDA VISCONDE DE INDAIATUBA,1076,,JARDIM AMERICA,13338-010,ETANOL,26/08/2026,"3,79",,R$ / litro,VIBRA
SE,SP,INDAIATUBA,COMERCIAL DE COMBUSTIVEIS INDAIA US LTDA, 07.712.794/0001-65,AVENIDA ENGENHEIRO FABIO ROBERTO BARNABE,3399,,BOM PRINCIPIO,13345-690,GASOLINA,26/08/2026,"6,39",,R$ / litro,VIBRA
SE,SP,INDAIATUBA,COMERCIAL DE COMBUSTIVEIS INDAIA US LTDA, 07.712.794/0001-65,AVENIDA ENGENHEIRO FABIO ROBERTO BARNABE,3399,,BOM PRINCIPIO,13345-690,GASOLINA ADITIVADA,26/08/2026,"6,59",,R$ / litro,VIBRA
SE,SP,INDAIATUBA,HELVETIA COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA, 05.758.861/0001-57,AVENIDA FRANCISCO DE PAULA LEITE,71,,SANTA CRUZ,13343-040,GASOLINA,26/08/2026,"6,19",,R$ / litro,VIBRA
SE,SP,INDAIATUBA,HELVETIA COMERCIO DE COMBUSTIVEIS E SERVICOS LTDA, 05.758.861/0001-57,AVENIDA FRANCISCO DE PAULA LEITE,71,,SANTA CRUZ,13343-040,GASOLINA ADITIVADA,26/08/2026,"6,59",,R$ / litro,VIBRA
SE,SP,INDAIATUBA,CENTRO AUTOMOTIVO RIVIERA TROPICAL LTDA, 07.591.385/0001-58,AVENIDA FRANCISCO DE PAULA LEITE,2089,,JD. TROPICAL,13344-565,GASOLINA,26/08/2026,"5,97",,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,CENTRO AUTOMOTIVO RIVIERA TROPICAL LTDA, 07.591.385/0001-58,AVENIDA FRANCISCO DE PAULA LEITE,2089,,JD. TROPICAL,13344-565,ETANOL,26/08/2026,"3,37",,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,ABDELNOR COMÃRCIO DE COMBUSTÃVEIS LTDA., 05.503.367/0001-41,AVENIDA ARIO BARNABE,326,,JARDIM MORADA DO SOL,13346-400,GASOLINA,26/08/2026,"6,59",,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,ABDELNOR COMÃRCIO DE COMBUSTÃVEIS LTDA., 05.503.367/0001-41,AVENIDA ARIO BARNABE,326,,JARDIM MORADA DO SOL,13346-400,GASOLINA ADITIVADA,26/08/2026,"6,79",,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,ABDELNOR COMÃRCIO DE COMBUSTÃVEIS LTDA., 05.503.367/0001-41,AVENIDA ARIO BARNABE,326,,JARDIM MORADA DO SOL,13346-400,ETANOL,26/08/2026,"3,79",,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,ABDELNOR II COMERCIO DE COMBUSTIVEIS LTDA, 05.455.320/0001-50,AVENIDA PRESIDENTE KENNEDY,728,,CIDADE NOVA,13334-170,GASOLINA,26/08/2026,"6,09",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,ABDELNOR II COMERCIO DE COMBUSTIVEIS LTDA, 05.455.320/0001-50,AVENIDA PRESIDENTE KENNEDY,728,,CIDADE NOVA,13334-170,GASOLINA ADITIVADA,26/08/2026,"6,39",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,ABDELNOR II COMERCIO DE COMBUSTIVEIS LTDA, 05.455.320/0001-50,AVENIDA PRESIDENTE KENNEDY,728,,CIDADE NOVA,13334-170,ETANOL,26/08/2026,"3,59",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,COMERCIAL VIHEMA LTDA, 02.500.328/0001-00,RUA ADEMAR DE BARROS,2160,,VILA GEORGINA,13333-140,GASOLINA,26/08/2026,"6,49",,R$ / litro,VIBRA
SE,SP,INDAIATUBA,COMERCIAL VIHEMA LTDA, 02.500.328/0001-00,RUA ADEMAR DE BARROS,2160,,VILA GEORGINA,13333-140,GASOLINA ADITIVADA,26/08/2026,"6,69",,R$ / litro,VIBRA
SE,SP,INDAIATUBA,COMERCIO DERIVADOS DE PETROLEO RECREIO CAMPESTRE LTDA, 01.634.812/0001-51,AVENIDA FRANCISCO DE PAULA LEITE,3385,ESQ. R.ANT.L.P.,REC. CAMP.JOIA,13343-040,GASOLINA,26/08/2026,"5,99",,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,COMERCIO DERIVADOS DE PETROLEO RECREIO CAMPESTRE LTDA, 01.634.812/0001-51,AVENIDA FRANCISCO DE PAULA LEITE,3385,ESQ. R.ANT.L.P.,REC. CAMP.JOIA,13343-040,GASOLINA ADITIVADA,26/08/2026,"6,59",,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,COMERCIO DERIVADOS DE PETROLEO RECREIO CAMPESTRE LTDA, 01.634.812/0001-51,AVENIDA FRANCISCO DE PAULA LEITE,3385,ESQ. R.ANT.L.P.,REC. CAMP.JOIA,13343-040,ETANOL,26/08/2026,"3,39",,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,POSTO DE SERVICO PRACA DO GURI LTDA, 07.561.912/0001-81,AVENIDA ENGENHEIRO FABIO ROBERTO BARNABE,6540,,JD. MORADA DO SOL,13330-900,GASOLINA,26/08/2026,"5,99",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,POSTO DE SERVICO PRACA DO GURI LTDA, 07.561.912/0001-81,AVENIDA ENGENHEIRO FABIO ROBERTO BARNABE,6540,,JD. MORADA DO SOL,13330-900,GASOLINA ADITIVADA,26/08/2026,"6,29",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,POSTO DE SERVICO PRACA DO GURI LTDA, 07.561.912/0001-81,AVENIDA ENGENHEIRO FABIO ROBERTO BARNABE,6540,,JD. MORADA DO SOL,13330-900,ETANOL,26/08/2026,"3,29",,R$ / litro,BRANCA
SE,SP,ITU,'AUTO POSTO SOLAR DAS TERRAS LTDA'', 09.259.017/0001-32,AVENIDA MERCEDES SBRISSA FRANCISCHINELLE,201,,PARQUE INDUSTRIAL,13309-625,GASOLINA,26/08/2026,"6,59",,R$ / litro,VIBRA
SE,SP,ITU,'AUTO POSTO SOLAR DAS TERRAS LTDA'', 09.259.017/0001-32,AVENIDA MERCEDES SBRISSA FRANCISCHINELLE,201,,PARQUE INDUSTRIAL,13309-625,GASOLINA ADITIVADA,26/08/2026,"6,77",,R$ / litro,VIBRA
SE,SP,ITU,GANDINI AUTO CENTER LTDA, 07.583.534/0002-18,PRACA DUQUE DE CAXIAS,271,,CENTRO,13300-103,GASOLINA,26/08/2026,"6,29",,R$ / litro,BRANCA
SE,SP,ITU,GANDINI AUTO CENTER LTDA, 07.583.534/0002-18,PRACA DUQUE DE CAXIAS,271,,CENTRO,13300-103,GASOLINA ADITIVADA,26/08/2026,"6,29",,R$ / litro,BRANCA
SE,SP,ITU,GANDINI AUTO CENTER LTDA, 07.583.534/0002-18,PRACA DUQUE DE CAXIAS,271,,CENTRO,13300-103,ETANOL,26/08/2026,"3,59",,R$ / litro,BRANCA
SE,SP,TATUI,AUTO POSTO TATUIMAR LTDA, 01.925.649/0001-86,RUA CHIQUINHA RODRIGUES,21,,VILA DOUTOR LAURINDO,18271-712,GASOLINA,26/08/2026,"6,89",,R$ / litro,VIBRA
SE,SP,TATUI,AUTO POSTO TATUIMAR LTDA, 01.925.649/0001-86,RUA CHIQUINHA RODRIGUES,21,,VILA DOUTOR LAURINDO,18271-712,GASOLINA ADITIVADA,26/08/2026,"7,09",,R$ / litro,VIBRA
SE,SP,TATUI,AUTO POSTO TATUIMAR LTDA, 01.925.649/0001-86,RUA CHIQUINHA RODRIGUES,21,,VILA DOUTOR LAURINDO,18271-712,ETANOL,26/08/2026,"4,25",,R$ / litro,VIBRA
SE,SP,TATUI,AUTO POSTO AVIACAO DE TATUI LTDA, 08.377.552/0001-25,RUA AYRTON SENNA,41,,JARDIM AEROPORTO,18280-410,ETANOL,26/08/2026,"3,89",,R$ / litro,BRANCA
SE,SP,TATUI,AUTO POSTO AVIACAO DE TATUI LTDA, 08.377.552/0001-25,RUA AYRTON SENNA,41,,JARDIM AEROPORTO,18280-410,GASOLINA,26/08/2026,"6,59",,R$ / litro,BRANCA
SE,SP,TATUI,AUTO POSTO COMENDADOR - MERCADO LTDA, 05.110.386/0001-08,LARGO DO MERCADO,117,,CENTRO,18270-353,GASOLINA,26/08/2026,"6,19",,R$ / litro,BRANCA
SE,SP,TATUI,AUTO POSTO COMENDADOR - MERCADO LTDA, 05.110.386/0001-08,LARGO DO MERCADO,117,,CENTRO,18270-353,GASOLINA ADITIVADA,26/08/2026,"6,29",,R$ / litro,BRANCA
SE,SP,TATUI,AUTO POSTO COMENDADOR - MERCADO LTDA, 05.110.386/0001-08,LARGO DO MERCADO,117,,CENTRO,18270-353,ETANOL,26/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,TATUI,BARAO DE TATUI AUTO POSTO LTDA., 00.901.372/0001-99,RUA SAO BENTO,587,,CENTRO,18270-820,GASOLINA,26/08/2026,"6,89",,R$ / litro,RAIZEN
SE,SP,TATUI,BARAO DE TATUI AUTO POSTO LTDA., 00.901.372/0001-99,RUA SAO BENTO,587,,CENTRO,18270-820,GASOLINA ADITIVADA,26/08/2026,"6,89",,R$ / litro,RAIZEN
SE,SP,TATUI,BARAO DE TATUI AUTO POSTO LTDA., 00.901.372/0001-99,RUA SAO BENTO,587,,CENTRO,18270-820,ETANOL,26/08/2026,"4,49",,R$ / litro,RAIZEN
SE,SP,TATUI,AUTO POSTO MORRO DE TATUI LTDA, 03.557.367/0001-07,RODOVIA SP 127,S/N,KM 112,GUARDINHA,18270-010,GASOLINA,26/08/2026,"6,99",,R$ / litro,RAIZEN
SE,SP,TATUI,AUTO POSTO MORRO DE TATUI LTDA, 03.557.367/0001-07,RODOVIA SP 127,S/N,KM 112,GUARDINHA,18270-010,ETANOL,26/08/2026,"4,59",,R$ / litro,RAIZEN
SE,SP,TATUI,AUTO POSTO SANTA CRUZ DE TATUI LTDA, 03.557.364/0001-65,RUA MARIA MARCHESI DONATI,615,,ALTO DA SANTA CRUZ,18276-090,GASOLINA,26/08/2026,"5,99",,R$ / litro,BRANCA
SE,SP,TATUI,AUTO POSTO SANTA CRUZ DE TATUI LTDA, 03.557.364/0001-65,RUA MARIA MARCHESI DONATI,615,,ALTO DA SANTA CRUZ,18276-090,ETANOL,26/08/2026,"3,29",,R$ / litro,BRANCA
SE,SP,TATUI,ROBERTI & ROBERTI AUTO POSTO LTDA., 00.186.497/0001-84,RODOVIA ANTONIO R SCHINCARIOL,S/N,KM 112 + 500 M,GUARDINHA,18270-010,GASOLINA,26/08/2026,"6,19",,R$ / litro,VIBRA
SE,SP,TATUI,ROBERTI & ROBERTI AUTO POSTO LTDA., 00.186.497/0001-84,RODOVIA ANTONIO R SCHINCARIOL,S/N,KM 112 + 500 M,GUARDINHA,18270-010,ETANOL,26/08/2026,"3,89",,R$ / litro,VIBRA
SE,SP,ASSIS,AUTO POSTO QUALITY DE ASSIS LTDA, 09.617.832/0001-26,RUA ANDRE PERINE,17,,VILA OPERARIA,19806-270,GASOLINA,26/08/2026,"6,99",,R$ / litro,BRANCA
SE,SP,ASSIS,AUTO POSTO QUALITY DE ASSIS LTDA, 09.617.832/0001-26,RUA ANDRE PERINE,17,,VILA OPERARIA,19806-270,GASOLINA ADITIVADA,26/08/2026,"7,29",,R$ / litro,BRANCA
SE,SP,ASSIS,AUTO POSTO QUALITY DE ASSIS LTDA, 09.617.832/0001-26,RUA ANDRE PERINE,17,,VILA OPERARIA,19806-270,ETANOL,26/08/2026,"4,09",,R$ / litro,BRANCA
SE,SP,SALTO,POSTO DE SERVICOS LOSPER LTDA ., 09.406.683/0001-56,RODOVIA SALTO ITU,300,LOTE  GLEBA 1 - A .,PORTO GOES,13324-100,GASOLINA,26/08/2026,"6,19",,R$ / litro,BRANCA
SE,SP,SALTO,POSTO DE SERVICOS LOSPER LTDA ., 09.406.683/0001-56,RODOVIA SALTO ITU,300,LOTE  GLEBA 1 - A .,PORTO GOES,13324-100,ETANOL,26/08/2026,"3,29",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,AUTO POSTO MIDAS LTDA, 09.272.655/0001-93,RUA DOUTOR FREITAS,436,,MATADOURO,12910-340,GASOLINA,26/08/2026,"6,38",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,AUTO POSTO MIDAS LTDA, 09.272.655/0001-93,RUA DOUTOR FREITAS,436,,MATADOURO,12910-340,GASOLINA ADITIVADA,26/08/2026,"6,68",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,AUTO POSTO MIDAS LTDA, 09.272.655/0001-93,RUA DOUTOR FREITAS,436,,MATADOURO,12910-340,ETANOL,26/08/2026,"3,69",,R$ / litro,BRANCA
SE,SP,DIADEMA,AUTO POSTO FAMA LTDA, 09.437.268/0001-60,AVENIDA FAGUNDES DE OLIVEIRA,1655,,VILA SAO JOSE,09950-300,GASOLINA,26/08/2026,"6,39",,R$ / litro,IPIRANGA
SE,SP,DIADEMA,AUTO POSTO FAMA LTDA, 09.437.268/0001-60,AVENIDA FAGUNDES DE OLIVEIRA,1655,,VILA SAO JOSE,09950-300,GASOLINA ADITIVADA,26/08/2026,"7,29",,R$ / litro,IPIRANGA
SE,SP,DIADEMA,AUTO POSTO FAMA LTDA, 09.437.268/0001-60,AVENIDA FAGUNDES DE OLIVEIRA,1655,,VILA SAO JOSE,09950-300,ETANOL,26/08/2026,"3,99",,R$ / litro,IPIRANGA
SE,SP,SAO PAULO,AUTO POSTO CITY TATUAPE LTDA, 09.603.651/0001-40,RUA COELHO LISBOA,419,,TATUAPE,03323-040,GASOLINA,26/08/2026,"6,79",,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO CITY TATUAPE LTDA, 09.603.651/0001-40,RUA COELHO LISBOA,419,,TATUAPE,03323-040,ETANOL,26/08/2026,"3,79",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,POSTO DE SERVIÃOS HELVETIA LTDA, 08.705.770/0001-41,AVENIDA BERNARDINO BONAVITA,930,,JARDIM SANTA RITA,13335-010,GASOLINA,26/08/2026,"6,39",,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,POSTO DE SERVIÃOS HELVETIA LTDA, 08.705.770/0001-41,AVENIDA BERNARDINO BONAVITA,930,,JARDIM SANTA RITA,13335-010,GASOLINA ADITIVADA,26/08/2026,"6,59",,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,POSTO DE SERVIÃOS HELVETIA LTDA, 08.705.770/0001-41,AVENIDA BERNARDINO BONAVITA,930,,JARDIM SANTA RITA,13335-010,ETANOL,26/08/2026,"3,79",,R$ / litro,RAIZEN
SE,SP,INDAIATUBA,AUTO POSTO DISTRITO DE INDAIA LTDA, 09.536.396/0001-60,RUA ANTONIA MARTINS LUIZ,29,,DISTRITO INDUSTRIAL JOAO NAREZZI,13347-404,GASOLINA,26/08/2026,"5,94",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,AUTO POSTO DISTRITO DE INDAIA LTDA, 09.536.396/0001-60,RUA ANTONIA MARTINS LUIZ,29,,DISTRITO INDUSTRIAL JOAO NAREZZI,13347-404,GASOLINA ADITIVADA,26/08/2026,"6,09",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,AUTO POSTO DISTRITO DE INDAIA LTDA, 09.536.396/0001-60,RUA ANTONIA MARTINS LUIZ,29,,DISTRITO INDUSTRIAL JOAO NAREZZI,13347-404,ETANOL,26/08/2026,"3,39",,R$ / litro,BRANCA
SE,SP,DIADEMA,AUTO POSTO JÃIA DO TABOÃO LTDA., 10.221.940/0001-64,AVENIDA   PRESTES MAIA,2348,,TABOÃO,09930-270,GASOLINA,26/08/2026,"5,69",,R$ / litro,IPIRANGA
SE,SP,DIADEMA,AUTO POSTO JÃIA DO TABOÃO LTDA., 10.221.940/0001-64,AVENIDA   PRESTES MAIA,2348,,TABOÃO,09930-270,ETANOL,26/08/2026,"3,39",,R$ / litro,IPIRANGA
SE,SP,INDAIATUBA,POLARIS COMERCIO DE COMBUSTIVEIS LTDA, 09.509.392/0001-93,RUA DAS PALMAS,23,,VILA SAO JOSE,13345-110,GASOLINA,26/08/2026,"5,69",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,POLARIS COMERCIO DE COMBUSTIVEIS LTDA, 09.509.392/0001-93,RUA DAS PALMAS,23,,VILA SAO JOSE,13345-110,GASOLINA ADITIVADA,26/08/2026,"6,24",,R$ / litro,BRANCA
SE,SP,INDAIATUBA,POLARIS COMERCIO DE COMBUSTIVEIS LTDA, 09.509.392/0001-93,RUA DAS PALMAS,23,,VILA SAO JOSE,13345-110,ETANOL,26/08/2026,"2,95",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,JOAO VALLE POSTO DE SERVICOS LTDA, 02.183.346/0001-06,AVENIDA JOSE GOMES DA ROCHA LEAL,1972,,CENTRO,12900-301,GASOLINA ADITIVADA,26/08/2026,"6,49",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,JOAO VALLE POSTO DE SERVICOS LTDA, 02.183.346/0001-06,AVENIDA JOSE GOMES DA ROCHA LEAL,1972,,CENTRO,12900-301,ETANOL,26/08/2026,"3,69",,R$ / litro,BRANCA
SE,SP,BRAGANCA PAULISTA,JOAO VALLE POSTO DE SERVICOS LTDA, 02.183.346/0001-06,AVENIDA JOSE GOMES DA ROCHA LEAL,1972,,CENTRO,12900-301,GASOLINA,26/08/2026,"6,39",,R$ / litro,BRANCA
SE,SP,SAO PAULO,AUTO POSTO REDE LESTE COMERCIO DE COMBUSTIVEIS LTDA, 10.351.307/0001-90,AVENIDA WALDEMAR CARLOS PEREIRA,2176,,VILA TALARICO,03533-002,GASOLINA,26/08/2026,"6,29",,R$ / litro,VIBRA
SE,SP,SAO PAULO,AUTO POSTO REDE LESTE COMERCIO DE COMBUSTIVEIS LTDA, 10.351.307/0001-90,AVENIDA WALDEMAR CARLOS PEREIRA,2176,,VILA TALARICO,03533-002,GASOLINA ADITIVADA,26/08/2026,"6,29",,R$ / litro,VIBRA
SE,SP,SAO PAULO,AUTO POSTO REDE LESTE COMERCIO DE COMBUSTIVEIS LTDA, 10.351.307/0001-90,AVENIDA WALDEMAR CARLOS PEREIRA,2176,,VILA TALARICO,03533-002,ETANOL,26/08/2026,"3,59",,R$ / litro,VIBRA
SE,SP,DIADEMA,POSTO DE SERVICOS 1991 LTDA., 10.308.272/0001-07,AVENIDA ANTONIO PIRANGA,1991,,CANHEMA,09942-000,GASOLINA,26/08/2026,"6,29",,R$ / litro,IPIRANGA
SE,SP,DIADEMA,POSTO DE SERVICOS 1991 LTDA., 10.308.272/0001-07,AVENIDA ANTONIO PIRANGA,1991,,CANHEMA,09942-000,GASOLINA ADITIVADA,26/08/2026,"6,59",,R$ / litro,IPIRANGA
SE,SP,DIADEMA,POSTO DE SERVICOS 1991 LTDA., 10.308.272/0001-07,AVENIDA ANTONIO PIRANGA,1991,,CANHEMA,09942-000,ETANOL,26/08/2026,"3,77",,R$ / litro,IPIRANGA
SE,SP,DIADEMA,CENTRO AUTOMOTIVO CAHEMA LTDA, 10.276.028/0001-00,AVENIDA DOM JOAO VI,296,,TABOAO,09940-150,GASOLINA,26/08/2026,"5,99",,R$ / litro,ALE
SE,SP,DIADEMA,CENTRO AUTOMOTIVO CAHEMA LTDA, 10.276.028/0001-00,AVENIDA DOM JOAO VI,296,,TABOAO,09940-150,GASOLINA ADITIVADA,26/08/2026,"6,29",,R$ / litro,ALE
SE,SP,DIADEMA,CENTRO AUTOMOTIVO CAHEMA LTDA, 10.276.028/0001-00,AVENIDA DOM JOAO VI,296,,TABOAO,09940-150,ETANOL,26/08/2026,"3,49",,R$ / litro,ALE
